label;tweet
sadness;Saya tidak merasa terisolasi sebagai seorang anak, saya ingat merasa sedikit kewalahan oleh nuansa lingkungan yang berbeda ketika kami turun gunung
sadness;Saya tidak merasa terlalu bermasalah dengan pekerjaan lagi membiasakan diri dengan pergerakan hari itu
sadness;Saya tidak merasa terlalu grogi dari anggur di href http tartandheathered
sadness;"Saya tidak merasa terlalu membutuhkan, saya tidak merasa terlalu emosional;"
sadness;Saya tidak merasa terlalu murung atau melankolis atau semacamnya
sadness;Saya tidak merasa terlalu terkuras
sadness;Saya tidak merasa tertekan karena kekurangan suami sepanjang waktu
sadness;Saya tidak merasa tertekan karena saya kehilangan semua tradisi atau komoditas Amerika saya
sadness;Saya tidak merasa tertipu atau dirampas
sadness;"Saya tidak merasa tidak bahagia, sengsara, celaka, murung, suram, sedih atau patah hati;"
sadness;Saya tidak merasa tidak diinginkan di sana
sadness;Saya tidak merasa tunduk
sadness;Saya tidak merasakan apa-apa hanya kosong sampai tidak ada yang menjadi sesuatu, hanya sakit yang mendalam, kerinduan untuk diisi
sadness;Saya tidak merasakan cinta dari orang-orang yang dilecehkan
sadness;Saya tidak merasakan hal itu dan karena saya adalah seorang romantis tanpa harapan yang diselimuti kenyataan, saya tahu pasti bahwa orang ini bukan saya
sadness;Saya tidak merasakan hubungan emosional yang nyata, ini bukan cerita yang didorong oleh karakter
sadness;Saya tidak merasakan kerenggangan tragis antara Superman dan keluarganya, mungkin karena permainannya, mungkin karena tidak seperti Batman, dia sudah memilikinya
sadness;Saya tidak merasakan tarikan emosional apa pun terhadap siapa pun kecuali Tuhan
sadness;Saya tidak percaya pada kelemahan saya, dia kuat, saya tidak percaya saya lebih dari seorang penakluk dan saya merasa seperti saya benar-benar palsu dan itu tidak baik
sadness;Saya tidak percaya perasaan ini dapat disalahkan semata-mata pada kurangnya empati terhadap kehidupan keluarga oleh pembuat kebijakan pemerintah dan pengusaha yang analisis pada survei ini tampaknya menyarankan
sadness;Saya tidak perlu meskipun saya harus mengakui bahwa saya terus membandingkan diri saya dengan gadis-gadis Jepang kurus yang saya lihat setiap hari di jalan dan hanya menulis bahwa di sini membuat saya merasa menggelikan
sadness;Saya tidak perlu tahu bagaimana atau mengapa yang saya tahu adalah bahwa saya membangun kebiasaan baik tanpa merasa kehilangan dengan cara apa pun
sadness;Saya tidak pernah bahagia untuk hal-hal yang saya miliki, saya merasa sangat tidak bersyukur untuk itu
sadness;Saya tidak pernah benar-benar beruntung dengan mereka jadi saya merasa sedikit letih
sadness;Saya tidak pernah berpikir saya akan merasa sangat bersalah karena mencoba melindungi perasaan seseorang
sadness;Saya tidak pernah berpikir saya merasa damai tentang perpisahan tragis kami saya senang untuk mengatakan bahwa hari ini saya
sadness;Saya tidak pernah harus sepenuhnya merasakan emosi yang tidak menyenangkan
sadness;Saya tidak pernah ingin dia merasakan sakitnya perjuangan penderitaan
sadness;Saya tidak pernah ingin dicium, tidak pernah ingin melanggar kode tetapi menumpahkan mencuri itu dari saya dan saya merasa seperti kehilangan sesuatu yang tidak akan pernah saya dapatkan kembali
sadness;"Saya tidak pernah ingin penonton merasa dihukum, dikhotbahkan, atau kasihan pada saya;"
sadness;Saya tidak pernah mendapatkan apa pun dari pengetahuan gunung, pengetahuan hutan atau pengetahuan gua dan hanya sekali dari pengetahuan kota dan saya merasa seperti saya mungkin melewatkan kesempatan untuk mencobanya
sadness;Saya tidak pernah menghabiskan sebanyak itu untuk produk kosmetik apa pun sebelumnya dan saya merasa bodoh karena melakukannya, tetapi saya suka cara hal ini terasa di kulit saya
sadness;Saya tidak pernah menjadi tipe orang yang merasa rindu kampung halaman ketika saya pergi
sadness;Saya tidak pernah merasa buruk menghabiskan uang untuk orang lain hanya ketika saya membelanjakannya untuk diri saya sendiri
sadness;Saya tidak pernah merasa kekurangan dan saya pasti tidak pernah kelaparan
sadness;Saya tidak pernah merasa sendirian seperti yang saya lakukan ketika saya menelanjangi jiwa saya kepada seorang teman karena saat itulah saya paling memahami penghalang yang tidak bisa dipecahkan
sadness;Saya tidak pernah tahu apakah ada cukup cahaya untuk mengekspos foto dengan benar dan saya merasa sering berakhir dengan gambar kusam yang mengecewakan
sadness;Saya tidak pesta sama sekali selama akhir pekan dan memiliki lebih banyak energi untuk membersihkan rumah, sesuatu yang telah saya tunda selama berminggu-minggu bahkan jika pil ini tidak benar-benar membuat saya kehilangan berat badan yang saya inginkan karena saya hampir tidak merasa perlu makan dan tidak merasa benar-benar dan benar-benar lelah
sadness;Saya tidak punya alasan kuat untuk mulai menyakiti diri sendiri, itu adalah beberapa hal yang benar-benar tetapi saya hanya memiliki perasaan tidak berharga bahwa tidak ada yang akan menyukai saya bahwa saya jelek bahwa saya tidak cocok karena saya mengerikan
sadness;Saya tidak punya banyak uang dan seperti yang saya katakan bahwa saya sekali lagi merasa sangat palsu dan tidak menghargai karena saya memiliki jauh lebih banyak daripada yang lain di dunia ini
sadness;Saya tidak punya cukup waktu dan saya bosan dibuat merasa tidak penting
sadness;Saya tidak punya perencanaan sama sekali dan saya merasa sangat buruk tentang ini
sadness;Saya tidak punya uang untuk menyelesaikannya dan saya merasa sangat berantakan
sadness;Saya tidak sabar untuk menyelesaikannya dengan saya tidak merasa stres tetapi benar-benar benci belajar
sadness;"Saya tidak secara aktif mencari hati Tuhan, saya merasa lesu, tanpa arah, dan lambat ketika menyangkut siapa saya melihat Tuhan dan terlebih lagi bagaimana saya berpikir Tuhan melihat saya;"
sadness;Saya tidak seharusnya bersama N untuk membiarkannya terjadi begitu saja sehingga saya bisa merasakan sakit hati dan melanjutkan dan bersama dengan siapa saya seharusnya bersama
sadness;Saya tidak selalu memiliki akses ketika saya merasa stres yang biasanya merupakan waktu saya paling membutuhkan keheningan
sadness;Saya tidak sendirian atau gila karena merasa begitu berkecil hati
sadness;Saya tidak suka berada di rumah, rasanya sangat tidak diinginkan, bahkan saya membencinya
sadness;Saya tidak suka berbagi, saya melakukannya di Twitter tetapi karena saya merasa itu adalah hal yang-untuk dilakukan
sadness;Saya tidak suka ketika saya hmmm merasa hancur kemudian saya mencoba untuk didorong ke arah hal-hal yang berpotensi lebih menghancurkan hanya agar saya bisa melupakan hal yang telah menghancurkan saya terlebih dahulu
sadness;Saya tidak suka merasa bahwa keluarga saya merusak saya dalam beberapa cara meskipun mereka tidak bersungguh-sungguh
sadness;Saya tidak suka merasa diserang oleh sebuah lagu tidak peduli berapa banyak inspirasi dan integritas yang mendukung pukulan
sadness;Saya tidak suka merasa malu ketika anak-anak saya menontonnya
sadness;Saya tidak suka merasa membutuhkan
sadness;Saya tidak tahu apa langkah saya selanjutnya tetapi saya tidak lagi merasa tersesat
sadness;"Saya tidak tahu apa yang dia rasakan saat itu, saya berpikir bahwa dia berharap dia bisa berada di sana bersama kami juga, karena kami masing-masing tahu bahwa betapapun kami membencinya pada awalnya, itu adalah pengalaman yang akan kami ingat selamanya;"
sadness;Saya tidak tahu apa yang harus saya rasakan kecuali malu pada diri sendiri karena tidak merasakan kesedihan
sadness;Saya tidak tahu apa yang saya rasakan, izinkan saya menceritakan spektrum emosional saya sepanjang menit-menit final GFB
sadness;Saya tidak tahu apakah anak-anak ini akan memenuhi impian mereka, tetapi saya senang bahwa mereka sebagai anak-anak sponsor memiliki kesempatan yang lebih baik untuk melakukannya dan bahwa alih-alih merasa putus asa, mereka memiliki visi tentang sesuatu di luar kehidupan kemiskinan mereka
sadness;Saya tidak tahu apakah lebih mudah untuk memiliki penyakit mental atau menonton seseorang yang Anda cintai bertarung dengannya, tetapi hari ini saya pikir hal tersulit adalah merasa tidak berdaya untuk menghentikannya
sadness;Saya tidak tahu apakah saya akan terus merasakan sakit tumpul di kaki saya ke depan atau tidak
sadness;Saya tidak tahu apakah saya harus merasa kecewa atau senang bahwa dia mengatakan kepada saya bahwa mereka baru saja mengambil staf baru pertama kali dalam beberapa tahun
sadness;Saya tidak tahu apakah saya merasa seperti ini karena saya tinggal di LA dan id lebih suka berada di tempat lain atau jika itu karena saya stres tentang pekerjaan uang atau jika saya hanya membutuhkan pelukan
sadness;Saya tidak tahu bagaimana dia merasa tidak penting bagi saya dan saya sangat kesal karena dia tidak jujur kepada saya tentang perasaannya
sadness;Saya tidak tahu bagaimana merasakan cara lain tentang kehilangan seseorang yang merasa seperti anggota keluarga saya daripada patah hati
sadness;Saya tidak tahu bagaimana merasakan hati saya sakit kesedihan atas kehilangan orang-orang baik dan baik dan semua kehilangan terhubung lainnya href http
sadness;Saya tidak tahu bahwa dia adalah orang terkutuk dan bahwa dia telah berabad-abad mengasah kata-kata yang dia gunakan terhadap saya dengan ujung pisau cukur mereka di belakang, saya tidak bisa tidak merasa pasrah pada nasib yang pasti mengikuti karena saya tidak berdaya untuk menahannya
sadness;Saya tidak tahu dari mana dia mendapatkan energinya, tetapi saya merasa sedikit malu tentang betapa murungnya perasaan saya ketika saya belum tidur cukup nyenyak
sadness;Saya tidak tahu di mana saya ingin bekerja karena akan selalu ada sesuatu yang membuat saya merasa stres atau cemas di tempat kerja apa pun pekerjaannya karena semua pekerjaan memerlukan semacam aturan atau tekanan
sadness;Saya tidak tahu gadis gila apa yang saya pikir namanya Katja lakukan untuk mencari nafkah, saya merasa dia harus melakukan apa yang saya lakukan dalam kehidupan nyata dan menjadi semacam pegawai yang putus asa
sadness;Saya tidak tahu kapan saya merasa bosan tetapi meskipun saya senang saya membuat blog baru yang terhubung dengan happywarmworld
sadness;Saya tidak tahu mengapa saya merasa berkecil hati
sadness;Saya tidak tahu mengapa saya merasa berkecil hati tentang liga karena begitu banyak hasil imbang itu adalah tanda dari organisasi kompetitif yang diperebutkan dengan ketat dengan hasil penting
sadness;Saya tidak tahu mengapa saya merasa sangat lesu kemarin mungkin karena saya sedikit dehidrasi
sadness;Saya tidak tahu mengapa saya merasa sangat sakit ketika saya hanya memikirkannya dan harinya belum tiba
sadness;Saya tidak tahu mengapa, tetapi baru-baru ini saya merasa sangat lelah, saya merasa seperti akan pingsan setiap saat lll saya tidak pernah merasa seperti ini sebelum saya merasa sangat lemah
sadness;Saya tidak tahu mengapa, tetapi setiap kali saya merasa seperti saya membantu seseorang sepanjang waktu, saya mulai merasa terbebani dan stres oleh itu
sadness;Saya tidak tahu saya memiliki perasaan yang satu ini bahwa saya merasa terisolasi di twitter yah tidak ada yang mengisolasi saya, saya hanya merasa seperti di antara mereka yang mengadakan pertemuan bersama saya satu-satunya yang terus berbicara tentang betapa saya bahagia drama yang saya ikuti adalah memperbarui episode baru mereka
sadness;Saya tidak tahu tapi saya menikmati menonton film di mana rasa sakit melampaui saya seperti saya bisa merasakan hati saya sakit atau saya bisa menangis seember air mata
sadness;Saya tidak tahu tentang Anda, tetapi saya merasa cukup dihukum sendiri sekarang
sadness;Saya tidak tahu tentang orang lain tetapi ada kalanya saya merasa rendah dan stres dan saya hanya perlu melihat sesuatu yang cantik
sadness;Saya tidak tahu tetapi tampaknya penting bagi mereka bahwa saya merasa tidak diinginkan
sadness;Saya tidak terbiasa merasa begitu cacat ketika lebih muda namun kadang-kadang saya melakukannya
sadness;Saya tidak terbiasa merasakan ketergantungan atau kebutuhan karena membutuhkan bukan saya atau setidaknya tidak sebelum baru-baru ini
sadness;Saya tidak terlalu peduli hanya karena saya bisa dan itulah yang terasa busuk
sadness;Saya tidak terlalu sakit sehingga saya akan merasa sedikit menyesal tetapi ada kertas untuk ditulis dan tarian kayu hitam untuk berlatih
sadness;Saya tidak terlalu suka puisi karena saya merasa itu untuk orang-orang dramatis yang cengeng
sadness;Saya tidak terlihat gemuk meskipun saya lebih tua sekarang saya merasa kotor saya merasa seperti tidak ada yang akan menyukai saya karena saya bukan siapa-siapa
sadness;Saya tidak termotivasi, saya lelah dan rasa bersalah saya membuat saya merasa tidak berharga
sadness;Saya tidak tertarik tetapi ketika saya membacanya saya berhenti merasa tidak memadai
sadness;Saya tidak tidur siang di siang hari Saya belum benar-benar merasa kurang tidur di siang hari dan saya memotong asupan kafein saya menjadi sepertiga dari apa yang dulu sejak kembali dari Inggris
sadness;Saya tidak yakin apakah ada orang yang bisa mengerti bagaimana perasaan saya terhadap mereka, tetapi saya hampir merasa seperti salah satu remaja bermasalah yang sering mereka miliki di Maury
sadness;Saya tidak yakin apakah itu ada hubungannya dengan Venus yang begitu dekat tetapi saya merasa sangat tertekan
sadness;Saya tidak yakin bagaimana perasaan saya hanya ada ruang kosong yang Anda tinggalkan di sini untuk saya
sadness;"Saya tidak, saya merasa sedih, sedih, sering marah;"
sadness;Saya tidur lebih nyenyak namun saya merasa lebih lelah dari sebelumnya yang tidak saya mengerti
sadness;Saya tidur nyenyak, percaya atau tidak, tetapi masih terbangun dengan perasaan grogi dan tidak enak
sadness;Saya tinggal bersama ayah saya dan istrinya di rumah barunya dan saya merasa sangat tidak diinginkan di sini
sadness;Saya tinggal meskipun itu akan menjadi enam bulan lagi merasa tidak puas pada saat-saat berada di sini
sadness;Saya tinggal sebentar tetapi merasa dia tidak membutuhkan saya lagi dan memiliki drainase emosional saya sendiri untuk diatasi, saya memutuskan saya harus pulang
sadness;Saya tumbuh dewasa, saya tidak ingin melakukan itu karena saya tahu bahwa orang tua saya akan terganggu
sadness;Saya yakin Anda akan merasa sangat tidak senang tentang hal itu juga
sadness;"Saya yakin bahwa didorong untuk patuh pada perintah-perintah Allah ketika dilakukan dengan rasa iba dan kasih oleh anggota keluarga Gereja yang peduli tidak membuat kita merasa dilecehkan, terjebak dan putus asa, tetapi diperkuat, penuh harapan, dan dihargai baik oleh Allah maupun Gereja-Nya;"
sadness;"Saya yakin bahwa sering merasa diabaikan setelah mussaya panas menanam, menyiangi dan memanen telah memenuhi hati, tangan, dan pikiran kami;"
sadness;Saya yakin banyak orang yang merasa bahwa Zimmerman harus dihukum
sadness;Saya yakin berharap kami melakukannya karena saya merasa sangat terisolasi tanpa kontak dengan rumah
sadness;Saya yakin dia merasa sendirian membayangkan saya hanya mengambil seluruh rumah di kepala saya ketika saya demam
