label,tweet
sadness,Saya tahu bahwa saya harus merasakan semacam melankolis tetapi saya tidak
sadness,"Saya tahu bahwa saya seharusnya tidak berlarian dengan kaus kaki kotornya di atas tongkat seperti bendera untuk dilihat teman-teman kami, tidak peduli seberapa marah atau sakit hati saya tentang cucian kotor yang dia tinggalkan untuk saya"
sadness,Saya tahu bahwa setan berencana untuk membuat kami merasa tidak mampu tetapi saya tidak pernah berharap saya akan benar-benar mendengarkannya
sadness,Saya tahu bunuh diri itu egois tetapi saat ini saya merasa seperti saya tidak berharga dan bahwa dalam jangka panjang akan lebih baik untuk orang lain
sadness,"Saya tahu di balik bayang-bayang keraguan bahwa saya dicintai, saya merasa yang paling tidak dicintai, tidak layak dan ditolak yang pernah saya rasakan;"
sadness,"Saya tahu dia membutuhkan ruang untuk menangani berbagai hal, tetapi saya tiba-tiba merasa lebih tidak berdaya dan sendirian"
sadness,"Saya tahu Dia mengasihi saya dan menghujani saya dengan rahmat, jadi saya tidak perlu merasa tidak dicintai, ditolak, atau kekurangan apa pun, bukan waktu, atau hal-hal atau uang;"
sadness,"Saya tahu hanya ada kami berdua, tetapi saya merasa agak kasihan pada diri saya sendiri dan berpikir bahwa saya mungkin akan menenggelamkan kesedihan saya dalam sedikit garam dan cuka dan banyak adonan dan lemak babi"
sadness,Saya tahu ini saya tidak punya keinginan untuk menghabiskan hidup saya merasa tidak puas jadi saya mencari solusi untuk masalah ini
sadness,Saya tahu ini seharusnya terlihat lucu tetapi saya tidak bisa tidak merasa kasihan pada orang miskin itu
sadness,Saya tahu ini sudah lama dan saya merasa sangat menyedihkan mengapa saya harus merasa seperti ini tetapi saya melakukannya
sadness,Saya tahu itu akan terasa kosong dan akan ada potensi untuk merasa seperti saya tidak melakukannya dengan baik karena saya tidak melewati orang-orang
sadness,"Saya tahu itu berarti bahwa saya akan diabaikan lebih banyak dan bahwa saya akan memiliki perasaan itu lebih banyak lagi, saya menyimpan semua kesedihan dan semua perasaan yang diabaikan"
sadness,Saya tahu itu salah tapi saya merasa jelek
sadness,"Saya tahu itu sangat menjijikkan, mengerikan, saya merasa sangat kotor"
sadness,Saya tahu itu seharusnya tidak terasa tidak berhasil tetapi satu-satunya cara untuk kembali dan membuat itu menjadi keputusan yang tepat adalah kembali dan memenangkan Super Bowl
sadness,"Saya tahu itu tidak selalu sebagai pengalaman hebat seperti yang saya tetapkan di sini, tetapi jika Anda merasa sedikit letih dan ingin mengingatkan diri sendiri tentang apa itu tentang mengajar yang menarik Anda di tempat pertama, Anda mungkin ingin memikirkannya"
sadness,"Saya tahu jika saya sakit, merasa bersalah karena membuatnya merasa tidak diinginkan"
sadness,"Saya tahu Karen tidak akan melihatnya seperti itu, jika saya membahas hal-hal ini dengannya, itu akan membuka kaleng cacing yang menyedihkan, dia tidak akan melihat bahwa dia melakukan kesalahan dan tidak akan terbuka untuk mendengar bagaimana perasaan saya itu akan berubah menjadi konfrontasi yang buruk dan saya benci konfrontasi"
sadness,Saya tahu ke mana arahnya tetapi itu tidak benar-benar mempersiapkan saya untuk patah hati bahkan saya akan merasa hati saya hancur untuk Danielle dan semua istri militer lainnya yang harus kehilangan suami mereka yang berusaha melindungi negara kita
sadness,Saya tahu kemarin bahwa saya masuk angin tetapi pagi ini saya merasa tidak enak
sadness,Saya tahu membutuhkan banyak kesadaran saat ini dan sebagian akan menjadi tantangan untuk menerima hal-hal sebagaimana adanya sehingga saya tidak membuat perasaan ingin atau tidak puas
sadness,Saya tahu mengapa saya merasa sangat jelek dan sekarang saya tidak merasa begitu jelek karena banyak perasaan jelek berasal dari mencoba mencari tahu mengapa emosi negatif tertentu ada terutama ketika hidup saya cukup baik sebagian besar waktu ya
sadness,Saya tahu merasa sendirian
sadness,Saya tahu merasakan rasa tanggung jawab terhadap mereka yang keluarga dan rumahnya hancur oleh Badai Katrina
sadness,"Saya tahu mereka tidak benar-benar berarti apa-apa dengan itu, tetapi ketika Anda merasa jelek seperti saya, Anda menemukan diri Anda benar-benar ingin memberi mereka panggilan bangun"
sadness,"Saya tahu musisi lain yang merasa dihukum karena diomeli, rasa bersalah tersandung"
sadness,"Saya tahu orang biasanya merasa hancur ketika seseorang yang mereka kenal meninggal, fakta bahwa mereka tidak mengundang saya ke pemakaman telah sangat menyakitkan"
sadness,"Saya tahu pasti bahwa kebahagiaan akan selamanya asing bagi saya, saya masih merasa patah hati"
sadness,Saya tahu perasaan rencana terganggu jadwal terganggu
sadness,"Saya tahu perasaan saya agak mati rasa, menyedihkan dan penuh kesedihan tentang hal yang tidak berguna yang disebut cinta;"
sadness,"Saya tahu perasaan-perasaan ini, firasat, dan sebagainya hanya bisa menjadi produk dari alam bawah sadar saya sendiri yang bermasalah, meraih perhatian sadar saya sebentar;"
sadness,Saya tahu saat itu bagaimana rasanya merasa patah hati
sadness,Saya tahu saya akan melihat kekacauan itu dan merasa bersalah karena tidak memaksakan diri untuk mengurusnya
sadness,Saya tahu saya akan merasa sangat melankolis akhir pekan ini karena ini adalah waktu istirahat relaksasi terakhir kami di dalam empat dinding itu sebelum seminggu bekerja berkemas dan akhirnya pindah
sadness,"Saya tahu saya belum memposting apa pun selama berbulan-bulan dan saya merasa agak bersalah berkat ujian, tes, dan tugas dan semuanya sejauh ini bagus"
sadness,"Saya tahu saya gemetar karena berbagai alasan, yang besar sejak drama kista ini dimulai, saya menjadi sangat dingin begitu cepat dan merasa terkuras"
sadness,Saya tahu saya harus bersemangat untuk pergi selama beberapa hari tetapi sebaliknya saya tidak merasakan apa-apa dan itu membuat saya merasa seperti orang yang tidak tahu berterima kasih dan mengerikan
sadness,Saya tahu saya harus merasa kecewa atau setidaknya malu-malu bahwa salah satu teman saya pada dasarnya percaya bahwa saya memiliki gangguan makan tetapi sebenarnya respons emosional saya terhadap pernyataannya adalah salah satu kejutan dan kesenangan yang tulus bahwa seseorang telah memperhatikan dan mengingat sesuatu tentang saya
sadness,Saya tahu saya memiliki beberapa tics verbal yang terdengar menjengkelkan dan tidak dewasa dan suara saya agak sengau dan saya tidak selalu tampil seperti alat paling tajam di gudang terutama ketika saya merasa canggung tetapi ada yang tahu dan ada yang tahu Anda tahu
sadness,Saya tahu saya memiliki perasaan ini tetapi saya mengabaikannya
sadness,Saya tahu saya merasa putus asa dan sinis
sadness,"Saya tahu saya seharusnya tidak marah, seharusnya tidak merasakan melankolis ini yang menggerogoti bagian dalam saya, meninggalkan air mata di mata saya dan sakit di hati saya"
sadness,Saya tahu saya seharusnya tidak membandingkan hubungan tetapi saya merasa kami sangat dirugikan dan tetap kiddy
sadness,Saya tahu saya telah terpengaruh olehnya dan pentingnya kecantikan tertanam begitu dalam dalam diri saya sehingga saya tidak berpikir saya akan pernah berhenti merasa tidak memadai dalam beberapa hal karena tidak mengukur pandangan masyarakat yang sempit dan tidak terjangkau tentang kecantikan
sadness,Saya tahu saya tidak pernah mengatakan atau bertindak seperti itu tetapi dalam kenyataannya itulah yang saya rasakan secara finansial saya merasa berkecil hati karena mobil saya
sadness,Saya tahu scone tidak harus memiliki makanan tetapi saya bertekad untuk menjalani gaya hidup hemat tanpa merasa kekurangan
sadness,"Saya tahu secara langsung dan dengan sangat baik perasaan sakit itu menyakitkan, malu dan bahkan malu atas citra diri, bentuk tubuh, fitur fisik, berat badan, dll karena apa yang saya biarkan tubuh saya menjadi"
sadness,Saya tahu setiap bayi berbeda tetapi saya merasa seperti saya telah sudah habis pun dimaksudkan tas trik saya
sadness,Saya tahu sudah lama sejak saya memposting tetapi antara merasa jelek sepanjang waktu bekerja dan hanya malas saya bahkan belum masuk ke komputer
sadness,"Saya tahu teman-teman baik saya bersepeda melalui ladang tulip, saya merasa sedikit menyesal"
sadness,Saya tahu tidak semua wanita merasa seperti ini tetapi saya merasa sangat tidak penting di gereja dan hampir berani saya katakan warga negara kelas dua saya tidak mencoba untuk memukul gereja tetapi saya pikir beberapa wanita sangat haus akan pengetahuan tentang dia untuk memperkuat tempat dan kepentingan mereka sendiri di dunia
sadness,"Saya tahu, tapi masih terasa sangat tidak menyenangkan;"
sadness,Saya takut akan terjadi dengan amp A setelah EP minggu lalu sekarang dimainkan seperti yang saya bayangkan dengan cara yang membuat setiap adegan dengan Annie dan Auggie hanya membuat saya merasa sengsara
sadness,"Saya takut jika saya melakukan itu dan dia tidak memiliki perasaan terhadap saya, hubungan kerja kami akan rusak dan saya mungkin kehilangan pekerjaan saya"
sadness,"Saya takut karena saya menderita depresi, orang-orang yang saya sayangi merasa terhambat ketika mereka mengalami masa-masa sulit"
sadness,Saya takut merasa tidak berdaya
sadness,Saya takut sekali lagi saya akan merasa putus asa dan kehilangan semua kedamaian yang saya dapatkan setelah episode terakhir saya
sadness,Saya takut untuk membersihkan telinga Nicos tetapi setelah dokternya menunjukkan kepada saya bagaimana kemudian saya tidak merasa seperti saya bisa menyakitinya
sadness,"Saya takut, saya merasa diabaikan, saya merasa bahagia, saya menjadi konyol, saya tersedak kata-kata saya sendiri, saya membuat harapan, saya memiliki mimpi, dan saya masih ingin percaya apa pun bisa terjadi di dunia ini, untuk gadis biasa seperti Anda, seperti Anda, seperti saya, apa kabar;"
sadness,Saya tampaknya telah kehilangan semua arah dan merasa ditakdirkan untuk mendapatkan pendidikan yang buruk dan pekerjaan buntu ketika saya dulu merasa ditakdirkan untuk bersinar
sadness,Saya tampaknya turun mungkin karena saya merasa sedikit dikalahkan
sadness,Saya telah banyak berjuang akhir-akhir ini dengan merasa tidak memadai dan tidak berhasil oleh standar masyarakat ketika saya melihat rekan-rekan saya menghadiri lulus dari perguruan tinggi dan menemukan pekerjaan yang memenuhi mereka
sadness,Saya telah banyak menangis dan merasa agak tertekan
sadness,Saya telah belajar hal penting yang saya makan berlebihan untuk mengatasi apa yang tidak dapat saya kendalikan perasaan dan reaksi emosional terhadap situasi di luar kendali saya
sadness,Saya telah belajar sangat keras untuk itu dan menemukan kata-kata indah yang tidak pernah terlintas dalam pikiran saya dan bagaimana mereka menggambarkan makna yang tepat dan saya merasa seperti saya kehilangan banyak hal
sadness,Saya telah belajar untuk tidak menganggap diri saya cukup serius untuk merasa terhina
sadness,Saya telah berada di roller coaster emosi atas perasaan yang seharusnya bahwa sesuatu yang tidak menyenangkan akan datang
sadness,Saya telah berbicara dengan semakin banyak teman selama beberapa bulan terakhir yang telah menceritakan kisah-kisah perasaan dipukuli secara emosional oleh kehidupan
sadness,Saya telah berhenti dengan sengaja bahwa saya harus mundur dan mengenali mengapa saya berjalan di sekitar merasa tidak puas dan kemudian membuat penyesuaian yang diperlukan
sadness,Saya telah beristirahat dan merasa umumnya tidak menyenangkan dan mual tetapi dengan cara latar belakang yang membuat frustrasi di mana Anda tidak merasa benar tetapi tidak dapat menempatkan penyebab pasti
sadness,Saya telah berjuang dengan perasaan rusak ini
sadness,"Saya telah berjuang secara emosional, merasa dipukuli dan tidak puas"
sadness,"Saya telah berkecimpung di dunia periklanan selama bertahun-tahun dan meninggalkan NYC bertahun-tahun yang lalu setelah bekerja sebagai direktur kreatif di beberapa agensi terbaik di dunia, merasa putus asa, terdemoralisasi, dan mempertanyakan segala sesuatu yang saya pikir saya sukai di dunia kreativitas"
sadness,"Saya telah berkeliling merasa seperti saya telah melecehkan lidah saya yang malang sehingga dirusak oleh hop telah menjadi, saya pikir itu adalah tantangan untuk memikirkan rasa sebagai sensasi yang benar-benar fisik"
sadness,Saya telah berkeringat seperti orang gila bahkan di sekolah yang membuat saya merasa sangat kotor dan berlumpur
sadness,Saya telah bertemu banyak orang sejak semester ini tetapi malam ini di Cinderalla saya tidak bisa menahan perasaan sedih dan sedih
sadness,"Saya telah diajari masih sangat muda bahwa saya pantas mendapatkan apa yang saya dapatkan, bahwa apa yang saya rasakan tidak penting, terlalu emosional, dan mencari perhatian;"
sadness,Saya telah diberkati dengan pengetahuan tentang hal-hal ini dan saya akan merasa tidak bersyukur untuk tidak membagikannya kepada orang lain
sadness,"Saya telah dibuat merasa benar-benar tidak diinginkan oleh manajer saya di tempat kerja, saya telah berubah dari salah satu yang paling terlatih dalam tsaya saya menjadi manusia yang paling sedikit"
sadness,Saya telah diganggu sepanjang hidup saya dengan perasaan kekecewaan yang luar biasa ini bahwa itu tidak cukup bahwa saya ditakdirkan untuk gagal dan orang lain akan senang di dalamnya dengan saya katakan begitu
sadness,Saya telah jatuh ke dalam semacam lubang dan merasa letih dan lari ke bawah
sadness,"Saya telah jujur memanjakan diri sendiri dan agak sembrono dengan konsumsi kafein, rokok, dan junk food yang dikombinasikan dengan bahan berbahaya dari cuaca beku telah menyebabkan saya merasa lesu, gemuk dan tidak layak"
sadness,Saya telah keluar dari jenis dan merasa sedikit terisolasi
sadness,"Saya telah lama ingin menulis tentang kehidupan rahasia yang saya jalani, yang hanya diketahui oleh segelintir orang tentang kehidupan yang saya rahasiakan dan yang membuat saya merasa malu, meskipun saya tahu itu benar, manusia, normal dan jauh di lubuk hati saya merasa itu benar;"
sadness,Saya telah melakukan sedikit perjalanan bersama dan jadi tahu bagaimana membuat yang lain tertawa ketika kami merasa dikalahkan atau stres dan penambahan Audie dan Mona hanya melipatgandakan tawa
sadness,Saya telah melakukannya dengan harapan menjadi inspirasi sementara pada saat yang sama mencari penghiburan dari orang-orang daripada Tuhan dan untuk bukti bahwa mungkin saya bisa melakukan sesuatu yang baik sementara saya merasa sangat mengerikan
sadness,Saya telah memberikan jarak ruang teman berbicara dengan teman tentang masalah yang diberikan teman lebih banyak ruang dan sekarang saya ditinggalkan dengan persahabatan masam yang tidak akan pernah menjadi apa itu dan perasaan diabaikan
sadness,Saya telah memikirkannya pagi ini dan menyadari bahwa kehidupan biasa saya mulai terasa membosankan
sadness,Saya telah memilih Oxbow di Kentucky Derby dua minggu lalu tetapi dia muncul sebagai taruhan terpanjang untuk Preakness hari ini dan saya hanya merasa bahwa kombinasi Lucas Stevens tidak akan dikalahkan
